device_id,event_time,value
device_76,2026-04-22T06:03:55.275407,55.51
device_76,2026-04-22T06:02:55.275407,55.81
device_76,2026-04-22T06:01:55.275407,54.43
device_76,2026-04-22T06:00:55.275407,60.93
device_76,2026-04-22T05:59:55.275407,57.87
device_76,2026-04-22T05:58:55.275407,51.94
device_76,2026-04-22T05:57:55.275407,53.13
device_76,2026-04-22T05:56:55.275407,62.98
device_76,2026-04-22T05:55:55.275407,55.52
device_76,2026-04-22T05:54:55.275407,55.79
device_76,2026-04-22T05:53:55.275407,58.2
device_76,2026-04-22T05:52:55.275407,52.91
device_76,2026-04-22T05:51:55.275407,49.14
device_76,2026-04-22T05:50:55.275407,51.14
device_76,2026-04-22T05:49:55.275407,55.85
device_76,2026-04-22T05:48:55.275407,60.76
device_77,2026-04-22T06:37:55.275407,53.45
device_77,2026-04-22T06:36:55.275407,53.3
device_77,2026-04-22T06:35:55.275407,57.92
device_77,2026-04-22T06:34:55.275407,56.65
device_77,2026-04-22T06:33:55.275407,58.18
device_77,2026-04-22T06:32:55.275407,55.31
device_77,2026-04-22T06:31:55.275407,62.8
device_77,2026-04-22T06:30:55.275407,52.69
device_77,2026-04-22T06:29:55.275407,55.41
device_77,2026-04-22T06:28:55.275407,54.13
device_77,2026-04-22T06:27:55.275407,55.48
device_77,2026-04-22T06:26:55.275407,53.18
device_77,2026-04-22T06:25:55.275407,56.3
device_77,2026-04-22T06:24:55.275407,56.84
device_77,2026-04-22T06:23:55.275407,51.37
device_77,2026-04-22T06:22:55.275407,61.31
device_77,2026-04-22T06:21:55.275407,48.34
device_77,2026-04-22T06:20:55.275407,58.92
device_77,2026-04-22T06:19:55.275407,59.5
device_77,2026-04-22T06:18:55.275407,63.71
device_77,2026-04-22T06:17:55.275407,55.79
device_77,2026-04-22T06:16:55.275407,56.87
device_77,2026-04-22T06:15:55.275407,57.82
device_77,2026-04-22T06:14:55.275407,54.42
device_77,2026-04-22T06:13:55.275407,58.63
device_77,2026-04-22T06:12:55.275407,49.4
device_77,2026-04-22T06:11:55.275407,46.5
device_77,2026-04-22T06:10:55.275407,57.02
device_77,2026-04-22T06:09:55.275407,54.86
device_77,2026-04-22T06:08:55.275407,53.91
device_77,2026-04-22T06:07:55.275407,52.87
device_77,2026-04-22T06:06:55.275407,53.32
device_77,2026-04-22T06:05:55.275407,48.12
device_77,2026-04-22T06:04:55.275407,57.12
device_77,2026-04-22T06:03:55.275407,53.04
device_77,2026-04-22T06:02:55.275407,47.88
device_77,2026-04-22T06:01:55.275407,55.59
device_77,2026-04-22T06:00:55.275407,51.2
device_77,2026-04-22T05:59:55.275407,59.56
device_77,2026-04-22T05:58:55.275407,53.71
device_77,2026-04-22T05:57:55.275407,60.88
device_77,2026-04-22T05:56:55.275407,49.45
device_77,2026-04-22T05:55:55.275407,51.96
device_77,2026-04-22T05:54:55.275407,53.27
device_77,2026-04-22T05:53:55.275407,52.78
device_77,2026-04-22T05:52:55.275407,52.24
device_77,2026-04-22T05:51:55.275407,53.89
device_77,2026-04-22T05:50:55.275407,55.44
device_77,2026-04-22T05:49:55.275407,56.0
device_77,2026-04-22T05:48:55.275407,49.28
device_78,2026-04-22T06:37:55.275407,55.18
device_78,2026-04-22T06:36:55.275407,64.66
device_78,2026-04-22T06:35:55.275407,50.32
device_78,2026-04-22T06:34:55.275407,53.12
device_78,2026-04-22T06:33:55.275407,53.13
device_78,2026-04-22T06:32:55.275407,61.04
device_78,2026-04-22T06:31:55.275407,57.7
device_78,2026-04-22T06:30:55.275407,56.13
device_78,2026-04-22T06:29:55.275407,48.53
device_78,2026-04-22T06:28:55.275407,53.63
device_78,2026-04-22T06:27:55.275407,58.59
device_78,2026-04-22T06:26:55.275407,54.53
device_78,2026-04-22T06:25:55.275407,50.91
device_78,2026-04-22T06:24:55.275407,56.48
device_78,2026-04-22T06:23:55.275407,59.53
device_78,2026-04-22T06:22:55.275407,54.49
device_78,2026-04-22T06:21:55.275407,52.34
device_78,2026-04-22T06:20:55.275407,55.32
device_78,2026-04-22T06:19:55.275407,56.23
device_78,2026-04-22T06:18:55.275407,56.86
device_78,2026-04-22T06:17:55.275407,60.13
device_78,2026-04-22T06:16:55.275407,53.5
device_78,2026-04-22T06:15:55.275407,60.79
device_78,2026-04-22T06:14:55.275407,50.98
device_78,2026-04-22T06:13:55.275407,56.16
device_78,2026-04-22T06:12:55.275407,57.86
device_78,2026-04-22T06:11:55.275407,58.15
device_78,2026-04-22T06:10:55.275407,55.35
device_78,2026-04-22T06:09:55.275407,60.32
device_78,2026-04-22T06:08:55.275407,51.08
device_78,2026-04-22T06:07:55.275407,55.64
device_78,2026-04-22T06:06:55.275407,55.04
device_78,2026-04-22T06:05:55.275407,53.33
device_78,2026-04-22T06:04:55.275407,56.72
device_78,2026-04-22T06:03:55.275407,61.32
device_78,2026-04-22T06:02:55.275407,55.37
device_78,2026-04-22T06:01:55.275407,51.67
device_78,2026-04-22T06:00:55.275407,58.82
device_78,2026-04-22T05:59:55.275407,52.39
device_78,2026-04-22T05:58:55.275407,54.98
device_78,2026-04-22T05:57:55.275407,55.63
device_78,2026-04-22T05:56:55.275407,59.96
device_78,2026-04-22T05:55:55.275407,50.54
device_78,2026-04-22T05:54:55.275407,58.23
device_78,2026-04-22T05:53:55.275407,49.8
device_78,2026-04-22T05:52:55.275407,48.75
device_78,2026-04-22T05:51:55.275407,46.57
device_78,2026-04-22T05:50:55.275407,47.68
device_78,2026-04-22T05:49:55.275407,53.92
device_78,2026-04-22T05:48:55.275407,53.27
device_79,2026-04-22T06:37:55.275407,51.57
device_79,2026-04-22T06:36:55.275407,60.7
device_79,2026-04-22T06:35:55.275407,55.49
device_79,2026-04-22T06:34:55.275407,49.34
device_79,2026-04-22T06:33:55.275407,52.21
device_79,2026-04-22T06:32:55.275407,58.73
device_79,2026-04-22T06:31:55.275407,49.05
device_79,2026-04-22T06:30:55.275407,55.16
device_79,2026-04-22T06:29:55.275407,60.12
device_79,2026-04-22T06:28:55.275407,61.03
device_79,2026-04-22T06:27:55.275407,52.41
device_79,2026-04-22T06:26:55.275407,52.49
device_79,2026-04-22T06:25:55.275407,62.96
device_79,2026-04-22T06:24:55.275407,54.67
device_79,2026-04-22T06:23:55.275407,57.6
device_79,2026-04-22T06:22:55.275407,61.16
device_79,2026-04-22T06:21:55.275407,54.88
device_79,2026-04-22T06:20:55.275407,62.99
device_79,2026-04-22T06:19:55.275407,55.61
device_79,2026-04-22T06:18:55.275407,56.11
device_79,2026-04-22T06:17:55.275407,49.96
device_79,2026-04-22T06:16:55.275407,61.6
device_79,2026-04-22T06:15:55.275407,52.4
device_79,2026-04-22T06:14:55.275407,62.56
device_79,2026-04-22T06:13:55.275407,57.22
device_79,2026-04-22T06:12:55.275407,59.89
device_79,2026-04-22T06:11:55.275407,59.52
device_79,2026-04-22T06:10:55.275407,52.81
device_79,2026-04-22T06:09:55.275407,56.17
device_79,2026-04-22T06:08:55.275407,56.88
device_79,2026-04-22T06:07:55.275407,55.75
device_79,2026-04-22T06:06:55.275407,59.66
device_79,2026-04-22T06:05:55.275407,59.67
device_79,2026-04-22T06:04:55.275407,59.79
device_79,2026-04-22T06:03:55.275407,55.42
device_79,2026-04-22T06:02:55.275407,63.58
device_79,2026-04-22T06:01:55.275407,58.12
device_79,2026-04-22T06:00:55.275407,50.65
device_79,2026-04-22T05:59:55.275407,52.87
device_79,2026-04-22T05:58:55.275407,52.91
device_79,2026-04-22T05:57:55.275407,49.89
device_79,2026-04-22T05:56:55.275407,54.73
device_79,2026-04-22T05:55:55.275407,56.76
device_79,2026-04-22T05:54:55.275407,61.38
device_79,2026-04-22T05:53:55.275407,56.77
device_79,2026-04-22T05:52:55.275407,58.7
device_79,2026-04-22T05:51:55.275407,49.68
device_79,2026-04-22T05:50:55.275407,60.21
device_79,2026-04-22T05:49:55.275407,58.57
device_79,2026-04-22T05:48:55.275407,51.03
device_80,2026-04-22T06:37:55.275407,59.34
device_80,2026-04-22T06:36:55.275407,49.76
device_80,2026-04-22T06:35:55.275407,51.62
device_80,2026-04-22T06:34:55.275407,48.0
device_80,2026-04-22T06:33:55.275407,59.19
device_80,2026-04-22T06:32:55.275407,59.09
device_80,2026-04-22T06:31:55.275407,57.88
device_80,2026-04-22T06:30:55.275407,53.6
device_80,2026-04-22T06:29:55.275407,58.78
device_80,2026-04-22T06:28:55.275407,48.14
device_80,2026-04-22T06:27:55.275407,57.07
device_80,2026-04-22T06:26:55.275407,59.93
device_80,2026-04-22T06:25:55.275407,53.48
device_80,2026-04-22T06:24:55.275407,56.9
device_80,2026-04-22T06:23:55.275407,53.54
device_80,2026-04-22T06:22:55.275407,54.37
device_80,2026-04-22T06:21:55.275407,50.63
device_80,2026-04-22T06:20:55.275407,58.71
device_80,2026-04-22T06:19:55.275407,54.24
device_80,2026-04-22T06:18:55.275407,53.45
device_80,2026-04-22T06:17:55.275407,54.74
device_80,2026-04-22T06:16:55.275407,48.68
device_80,2026-04-22T06:15:55.275407,48.66
device_80,2026-04-22T06:14:55.275407,49.48
device_80,2026-04-22T06:13:55.275407,50.59
device_80,2026-04-22T06:12:55.275407,58.93
device_80,2026-04-22T06:11:55.275407,56.13
device_80,2026-04-22T06:10:55.275407,51.73
device_80,2026-04-22T06:09:55.275407,56.0
device_80,2026-04-22T06:08:55.275407,53.52
device_80,2026-04-22T06:07:55.275407,57.57
device_80,2026-04-22T06:06:55.275407,49.82
device_80,2026-04-22T06:05:55.275407,53.53
device_80,2026-04-22T06:04:55.275407,49.38
device_80,2026-04-22T06:03:55.275407,55.93
device_80,2026-04-22T06:02:55.275407,55.5
device_80,2026-04-22T06:01:55.275407,52.31
device_80,2026-04-22T06:00:55.275407,48.78
device_80,2026-04-22T05:59:55.275407,55.54
device_80,2026-04-22T05:58:55.275407,53.91
device_80,2026-04-22T05:57:55.275407,53.46
device_80,2026-04-22T05:56:55.275407,56.01
device_80,2026-04-22T05:55:55.275407,57.43
device_80,2026-04-22T05:54:55.275407,60.26
device_80,2026-04-22T05:53:55.275407,48.29
device_80,2026-04-22T05:52:55.275407,57.27
device_80,2026-04-22T05:51:55.275407,61.75
device_80,2026-04-22T05:50:55.275407,49.76
device_80,2026-04-22T05:49:55.275407,52.98
device_80,2026-04-22T05:48:55.275407,55.39
device_81,2026-04-22T06:37:55.275407,56.79
device_81,2026-04-22T06:36:55.275407,52.54
device_81,2026-04-22T06:35:55.275407,47.27
device_81,2026-04-22T06:34:55.275407,52.04
device_81,2026-04-22T06:33:55.275407,49.6
device_81,2026-04-22T06:32:55.275407,56.13
device_81,2026-04-22T06:31:55.275407,51.57
device_81,2026-04-22T06:30:55.275407,60.28
device_81,2026-04-22T06:29:55.275407,56.27
device_81,2026-04-22T06:28:55.275407,54.87
device_81,2026-04-22T06:27:55.275407,59.3
device_81,2026-04-22T06:26:55.275407,61.11
device_81,2026-04-22T06:25:55.275407,60.84
device_81,2026-04-22T06:24:55.275407,54.06
device_81,2026-04-22T06:23:55.275407,60.18
device_81,2026-04-22T06:22:55.275407,59.25
device_81,2026-04-22T06:21:55.275407,56.58
device_81,2026-04-22T06:20:55.275407,60.02
device_81,2026-04-22T06:19:55.275407,53.45
device_81,2026-04-22T06:18:55.275407,61.54
device_81,2026-04-22T06:17:55.275407,56.1
device_81,2026-04-22T06:16:55.275407,54.12
device_81,2026-04-22T06:15:55.275407,55.23
device_81,2026-04-22T06:14:55.275407,54.52
device_81,2026-04-22T06:13:55.275407,54.55
device_81,2026-04-22T06:12:55.275407,52.45
device_81,2026-04-22T06:11:55.275407,47.4
device_81,2026-04-22T06:10:55.275407,53.4
device_81,2026-04-22T06:09:55.275407,60.95
device_81,2026-04-22T06:08:55.275407,59.53
device_81,2026-04-22T06:07:55.275407,58.01
device_81,2026-04-22T06:06:55.275407,60.42
device_81,2026-04-22T06:05:55.275407,59.05
device_81,2026-04-22T06:04:55.275407,55.15
device_81,2026-04-22T06:03:55.275407,56.13
device_81,2026-04-22T06:02:55.275407,49.08
device_81,2026-04-22T06:01:55.275407,57.7
device_81,2026-04-22T06:00:55.275407,52.86
device_81,2026-04-22T05:59:55.275407,55.62
device_81,2026-04-22T05:58:55.275407,50.52
device_81,2026-04-22T05:57:55.275407,57.04
device_81,2026-04-22T05:56:55.275407,47.53
device_81,2026-04-22T05:55:55.275407,56.43
device_81,2026-04-22T05:54:55.275407,58.12
device_81,2026-04-22T05:53:55.275407,46.21
device_81,2026-04-22T05:52:55.275407,56.08
device_81,2026-04-22T05:51:55.275407,61.15
device_81,2026-04-22T05:50:55.275407,53.73
device_81,2026-04-22T05:49:55.275407,55.18
device_81,2026-04-22T05:48:55.275407,50.23
device_82,2026-04-22T06:37:55.275407,50.26
device_82,2026-04-22T06:36:55.275407,53.44
device_82,2026-04-22T06:35:55.275407,54.61
device_82,2026-04-22T06:34:55.275407,51.73
device_82,2026-04-22T06:33:55.275407,48.32
device_82,2026-04-22T06:32:55.275407,55.15
device_82,2026-04-22T06:31:55.275407,60.98
device_82,2026-04-22T06:30:55.275407,51.86
device_82,2026-04-22T06:29:55.275407,56.13
device_82,2026-04-22T06:28:55.275407,54.87
device_82,2026-04-22T06:27:55.275407,46.98
device_82,2026-04-22T06:26:55.275407,58.24
device_82,2026-04-22T06:25:55.275407,55.2
device_82,2026-04-22T06:24:55.275407,50.62
device_82,2026-04-22T06:23:55.275407,55.33
device_82,2026-04-22T06:22:55.275407,56.06
device_82,2026-04-22T06:21:55.275407,55.14
device_82,2026-04-22T06:20:55.275407,55.73
device_82,2026-04-22T06:19:55.275407,55.6
device_82,2026-04-22T06:18:55.275407,59.57
device_82,2026-04-22T06:17:55.275407,52.47
device_82,2026-04-22T06:16:55.275407,54.05
device_82,2026-04-22T06:15:55.275407,55.41
device_82,2026-04-22T06:14:55.275407,51.82
device_82,2026-04-22T06:13:55.275407,59.66
device_82,2026-04-22T06:12:55.275407,48.16
device_82,2026-04-22T06:11:55.275407,61.5
device_82,2026-04-22T06:10:55.275407,57.15
device_82,2026-04-22T06:09:55.275407,52.39
device_82,2026-04-22T06:08:55.275407,57.57
device_82,2026-04-22T06:07:55.275407,61.57
device_82,2026-04-22T06:06:55.275407,49.41
device_82,2026-04-22T06:05:55.275407,50.12
device_82,2026-04-22T06:04:55.275407,55.39
device_82,2026-04-22T06:03:55.275407,54.08
device_82,2026-04-22T06:02:55.275407,53.36
device_82,2026-04-22T06:01:55.275407,61.4
device_82,2026-04-22T06:00:55.275407,51.22
device_82,2026-04-22T05:59:55.275407,49.2
device_82,2026-04-22T05:58:55.275407,59.02
device_82,2026-04-22T05:57:55.275407,49.69
device_82,2026-04-22T05:56:55.275407,50.61
device_82,2026-04-22T05:55:55.275407,52.99
device_82,2026-04-22T05:54:55.275407,54.14
device_82,2026-04-22T05:53:55.275407,53.4
device_82,2026-04-22T05:52:55.275407,56.08
device_82,2026-04-22T05:51:55.275407,54.42
device_82,2026-04-22T05:50:55.275407,51.6
device_82,2026-04-22T05:49:55.275407,56.62
device_82,2026-04-22T05:48:55.275407,63.63
device_83,2026-04-22T06:37:55.275407,60.22
device_83,2026-04-22T06:36:55.275407,56.15
device_83,2026-04-22T06:35:55.275407,56.78
device_83,2026-04-22T06:34:55.275407,57.41
device_83,2026-04-22T06:33:55.275407,49.29
device_83,2026-04-22T06:32:55.275407,52.32
device_83,2026-04-22T06:31:55.275407,57.01
device_83,2026-04-22T06:30:55.275407,60.94
device_83,2026-04-22T06:29:55.275407,61.26
device_83,2026-04-22T06:28:55.275407,50.51
device_83,2026-04-22T06:27:55.275407,57.46
device_83,2026-04-22T06:26:55.275407,49.05
device_83,2026-04-22T06:25:55.275407,52.11
device_83,2026-04-22T06:24:55.275407,52.84
device_83,2026-04-22T06:23:55.275407,59.2
device_83,2026-04-22T06:22:55.275407,54.83
device_83,2026-04-22T06:21:55.275407,62.32
device_83,2026-04-22T06:20:55.275407,55.14
device_83,2026-04-22T06:19:55.275407,56.94
device_83,2026-04-22T06:18:55.275407,49.79
device_83,2026-04-22T06:17:55.275407,57.83
device_83,2026-04-22T06:16:55.275407,53.46
device_83,2026-04-22T06:15:55.275407,57.98
device_83,2026-04-22T06:14:55.275407,55.68
device_83,2026-04-22T06:13:55.275407,54.61
device_83,2026-04-22T06:12:55.275407,57.99
device_83,2026-04-22T06:11:55.275407,51.1
device_83,2026-04-22T06:10:55.275407,49.14
device_83,2026-04-22T06:09:55.275407,61.64
device_83,2026-04-22T06:08:55.275407,53.04
device_83,2026-04-22T06:07:55.275407,49.92
device_83,2026-04-22T06:06:55.275407,55.4
device_83,2026-04-22T06:05:55.275407,53.95
device_83,2026-04-22T06:04:55.275407,54.4
device_83,2026-04-22T06:03:55.275407,49.17
device_83,2026-04-22T06:02:55.275407,55.93
device_83,2026-04-22T06:01:55.275407,51.03
device_83,2026-04-22T06:00:55.275407,52.4
device_83,2026-04-22T05:59:55.275407,60.45
device_83,2026-04-22T05:58:55.275407,57.88
device_83,2026-04-22T05:57:55.275407,49.88
device_83,2026-04-22T05:56:55.275407,58.81
device_83,2026-04-22T05:55:55.275407,52.66
device_83,2026-04-22T05:54:55.275407,48.88
device_83,2026-04-22T05:53:55.275407,59.73
device_83,2026-04-22T05:52:55.275407,56.16
device_83,2026-04-22T05:51:55.275407,60.48
device_83,2026-04-22T05:50:55.275407,59.19
device_83,2026-04-22T05:49:55.275407,60.29
device_83,2026-04-22T05:48:55.275407,57.98
device_84,2026-04-22T06:37:55.275407,59.72
device_84,2026-04-22T06:36:55.275407,49.67
device_84,2026-04-22T06:35:55.275407,56.05
device_84,2026-04-22T06:34:55.275407,54.26
device_84,2026-04-22T06:33:55.275407,58.76
device_84,2026-04-22T06:32:55.275407,52.33
device_84,2026-04-22T06:31:55.275407,53.03
device_84,2026-04-22T06:30:55.275407,55.36
device_84,2026-04-22T06:29:55.275407,55.21
device_84,2026-04-22T06:28:55.275407,49.72
device_84,2026-04-22T06:27:55.275407,56.3
device_84,2026-04-22T06:26:55.275407,53.25
device_84,2026-04-22T06:25:55.275407,52.54
device_84,2026-04-22T06:24:55.275407,49.2
device_84,2026-04-22T06:23:55.275407,61.5
device_84,2026-04-22T06:22:55.275407,54.65
device_84,2026-04-22T06:21:55.275407,57.72
device_84,2026-04-22T06:20:55.275407,47.18
device_84,2026-04-22T06:19:55.275407,58.56
device_84,2026-04-22T06:18:55.275407,55.1
device_84,2026-04-22T06:17:55.275407,56.74
device_84,2026-04-22T06:16:55.275407,52.81
device_84,2026-04-22T06:15:55.275407,60.7
device_84,2026-04-22T06:14:55.275407,54.17
device_84,2026-04-22T06:13:55.275407,47.1
device_84,2026-04-22T06:12:55.275407,60.2
device_84,2026-04-22T06:11:55.275407,61.99
device_84,2026-04-22T06:10:55.275407,55.72
device_84,2026-04-22T06:09:55.275407,47.73
device_84,2026-04-22T06:08:55.275407,59.9
device_84,2026-04-22T06:07:55.275407,60.31
device_84,2026-04-22T06:06:55.275407,54.96
device_84,2026-04-22T06:05:55.275407,48.83
device_84,2026-04-22T06:04:55.275407,55.67
device_84,2026-04-22T06:03:55.275407,50.58
device_84,2026-04-22T06:02:55.275407,58.63
device_84,2026-04-22T06:01:55.275407,60.62
device_84,2026-04-22T06:00:55.275407,50.7
device_84,2026-04-22T05:59:55.275407,50.97
device_84,2026-04-22T05:58:55.275407,56.08
device_84,2026-04-22T05:57:55.275407,56.87
device_84,2026-04-22T05:56:55.275407,56.09
device_84,2026-04-22T05:55:55.275407,57.47
device_84,2026-04-22T05:54:55.275407,55.3
device_84,2026-04-22T05:53:55.275407,46.99
device_84,2026-04-22T05:52:55.275407,62.04
device_84,2026-04-22T05:51:55.275407,61.04
device_84,2026-04-22T05:50:55.275407,56.22
device_84,2026-04-22T05:49:55.275407,57.35
device_84,2026-04-22T05:48:55.275407,57.36
device_85,2026-04-22T06:37:55.275407,48.6
device_85,2026-04-22T06:36:55.275407,58.04
device_85,2026-04-22T06:35:55.275407,59.74
device_85,2026-04-22T06:34:55.275407,55.04
device_85,2026-04-22T06:33:55.275407,52.97
device_85,2026-04-22T06:32:55.275407,52.18
device_85,2026-04-22T06:31:55.275407,50.8
device_85,2026-04-22T06:30:55.275407,61.16
device_85,2026-04-22T06:29:55.275407,52.35
device_85,2026-04-22T06:28:55.275407,52.27
device_85,2026-04-22T06:27:55.275407,49.84
device_85,2026-04-22T06:26:55.275407,47.99
device_85,2026-04-22T06:25:55.275407,48.43
device_85,2026-04-22T06:24:55.275407,60.32
device_85,2026-04-22T06:23:55.275407,57.62
device_85,2026-04-22T06:22:55.275407,57.01
device_85,2026-04-22T06:21:55.275407,54.88
device_85,2026-04-22T06:20:55.275407,55.71
device_85,2026-04-22T06:19:55.275407,60.87
device_85,2026-04-22T06:18:55.275407,55.06
device_85,2026-04-22T06:17:55.275407,53.43
device_85,2026-04-22T06:16:55.275407,58.49
device_85,2026-04-22T06:15:55.275407,54.09
device_85,2026-04-22T06:14:55.275407,55.82
device_85,2026-04-22T06:13:55.275407,58.48
device_85,2026-04-22T06:12:55.275407,47.55
device_85,2026-04-22T06:11:55.275407,49.17
device_85,2026-04-22T06:10:55.275407,56.17
device_85,2026-04-22T06:09:55.275407,53.19
device_85,2026-04-22T06:08:55.275407,54.63
device_85,2026-04-22T06:07:55.275407,60.22
device_85,2026-04-22T06:06:55.275407,61.58
device_85,2026-04-22T06:05:55.275407,61.71
device_85,2026-04-22T06:04:55.275407,51.83
device_85,2026-04-22T06:03:55.275407,51.91
device_85,2026-04-22T06:02:55.275407,51.95
device_85,2026-04-22T06:01:55.275407,56.6
device_85,2026-04-22T06:00:55.275407,53.84
device_85,2026-04-22T05:59:55.275407,45.98
device_85,2026-04-22T05:58:55.275407,59.32
device_85,2026-04-22T05:57:55.275407,55.28
device_85,2026-04-22T05:56:55.275407,60.97
device_85,2026-04-22T05:55:55.275407,56.68
device_85,2026-04-22T05:54:55.275407,60.09
device_85,2026-04-22T05:53:55.275407,54.72
device_85,2026-04-22T05:52:55.275407,54.97
device_85,2026-04-22T05:51:55.275407,58.05
device_85,2026-04-22T05:50:55.275407,49.39
device_85,2026-04-22T05:49:55.275407,51.16
device_85,2026-04-22T05:48:55.275407,47.21
device_86,2026-04-22T06:37:55.275407,52.31
device_86,2026-04-22T06:36:55.275407,57.9
device_86,2026-04-22T06:35:55.275407,52.55
device_86,2026-04-22T06:34:55.275407,53.64
device_86,2026-04-22T06:33:55.275407,55.35
device_86,2026-04-22T06:32:55.275407,53.8
device_86,2026-04-22T06:31:55.275407,56.51
device_86,2026-04-22T06:30:55.275407,53.61
device_86,2026-04-22T06:29:55.275407,53.47
device_86,2026-04-22T06:28:55.275407,52.76
device_86,2026-04-22T06:27:55.275407,62.83
device_86,2026-04-22T06:26:55.275407,47.66
device_86,2026-04-22T06:25:55.275407,50.6
device_86,2026-04-22T06:24:55.275407,53.01
device_86,2026-04-22T06:23:55.275407,52.96
device_86,2026-04-22T06:22:55.275407,61.98
device_86,2026-04-22T06:21:55.275407,52.5
device_86,2026-04-22T06:20:55.275407,50.94
device_86,2026-04-22T06:19:55.275407,51.92
device_86,2026-04-22T06:18:55.275407,53.62
device_86,2026-04-22T06:17:55.275407,52.17
device_86,2026-04-22T06:16:55.275407,63.46
device_86,2026-04-22T06:15:55.275407,52.2
device_86,2026-04-22T06:14:55.275407,60.35
device_86,2026-04-22T06:13:55.275407,56.12
device_86,2026-04-22T06:12:55.275407,50.81
device_86,2026-04-22T06:11:55.275407,57.06
device_86,2026-04-22T06:10:55.275407,58.2
device_86,2026-04-22T06:09:55.275407,54.76
device_86,2026-04-22T06:08:55.275407,58.72
device_86,2026-04-22T06:07:55.275407,54.11
device_86,2026-04-22T06:06:55.275407,55.65
device_86,2026-04-22T06:05:55.275407,49.13
device_86,2026-04-22T06:04:55.275407,54.69
device_86,2026-04-22T06:03:55.275407,52.1
device_86,2026-04-22T06:02:55.275407,55.07
device_86,2026-04-22T06:01:55.275407,52.84
device_86,2026-04-22T06:00:55.275407,61.16
device_86,2026-04-22T05:59:55.275407,58.93
device_86,2026-04-22T05:58:55.275407,61.08
device_86,2026-04-22T05:57:55.275407,46.61
device_86,2026-04-22T05:56:55.275407,61.59
device_86,2026-04-22T05:55:55.275407,46.7
device_86,2026-04-22T05:54:55.275407,53.08
device_86,2026-04-22T05:53:55.275407,62.75
device_86,2026-04-22T05:52:55.275407,53.33
device_86,2026-04-22T05:51:55.275407,56.3
device_86,2026-04-22T05:50:55.275407,54.01
device_86,2026-04-22T05:49:55.275407,57.09
device_86,2026-04-22T05:48:55.275407,58.34
device_87,2026-04-22T06:37:55.275407,55.77
device_87,2026-04-22T06:36:55.275407,53.5
device_87,2026-04-22T06:35:55.275407,54.38
device_87,2026-04-22T06:34:55.275407,58.08
device_87,2026-04-22T06:33:55.275407,46.4
device_87,2026-04-22T06:32:55.275407,56.18
device_87,2026-04-22T06:31:55.275407,52.55
device_87,2026-04-22T06:30:55.275407,61.48
device_87,2026-04-22T06:29:55.275407,53.63
device_87,2026-04-22T06:28:55.275407,49.24
device_87,2026-04-22T06:27:55.275407,55.02
device_87,2026-04-22T06:26:55.275407,54.45
device_87,2026-04-22T06:25:55.275407,56.52
device_87,2026-04-22T06:24:55.275407,58.42
device_87,2026-04-22T06:23:55.275407,58.18
device_87,2026-04-22T06:22:55.275407,54.25
device_87,2026-04-22T06:21:55.275407,49.85
device_87,2026-04-22T06:20:55.275407,48.81
device_87,2026-04-22T06:19:55.275407,55.35
device_87,2026-04-22T06:18:55.275407,60.67
device_87,2026-04-22T06:17:55.275407,56.8
device_87,2026-04-22T06:16:55.275407,56.53
device_87,2026-04-22T06:15:55.275407,61.31
device_87,2026-04-22T06:14:55.275407,55.07
device_87,2026-04-22T06:13:55.275407,53.33
device_87,2026-04-22T06:12:55.275407,56.15
device_87,2026-04-22T06:11:55.275407,54.34
device_87,2026-04-22T06:10:55.275407,56.75
device_87,2026-04-22T06:09:55.275407,58.16
device_87,2026-04-22T06:08:55.275407,52.88
device_87,2026-04-22T06:07:55.275407,49.82
device_87,2026-04-22T06:06:55.275407,51.61
device_87,2026-04-22T06:05:55.275407,59.95
device_87,2026-04-22T06:04:55.275407,60.87
device_87,2026-04-22T06:03:55.275407,59.59
device_87,2026-04-22T06:02:55.275407,55.78
device_87,2026-04-22T06:01:55.275407,59.94
device_87,2026-04-22T06:00:55.275407,57.56
device_87,2026-04-22T05:59:55.275407,55.2
device_87,2026-04-22T05:58:55.275407,54.7
device_87,2026-04-22T05:57:55.275407,56.66
device_87,2026-04-22T05:56:55.275407,59.11
device_87,2026-04-22T05:55:55.275407,49.48
device_87,2026-04-22T05:54:55.275407,51.88
device_87,2026-04-22T05:53:55.275407,46.48
device_87,2026-04-22T05:52:55.275407,63.84
device_87,2026-04-22T05:51:55.275407,49.82
device_87,2026-04-22T05:50:55.275407,56.05
device_87,2026-04-22T05:49:55.275407,55.48
device_87,2026-04-22T05:48:55.275407,47.86
device_88,2026-04-22T06:37:55.275407,58.55
device_88,2026-04-22T06:36:55.275407,55.81
device_88,2026-04-22T06:35:55.275407,52.99
device_88,2026-04-22T06:34:55.275407,57.21
device_88,2026-04-22T06:33:55.275407,61.86
device_88,2026-04-22T06:32:55.275407,53.75
device_88,2026-04-22T06:31:55.275407,63.43
device_88,2026-04-22T06:30:55.275407,56.39
device_88,2026-04-22T06:29:55.275407,56.96
device_88,2026-04-22T06:28:55.275407,48.64
device_88,2026-04-22T06:27:55.275407,59.53
device_88,2026-04-22T06:26:55.275407,53.12
device_88,2026-04-22T06:25:55.275407,56.32
device_88,2026-04-22T06:24:55.275407,60.44
device_88,2026-04-22T06:23:55.275407,59.21
device_88,2026-04-22T06:22:55.275407,54.64
